#!/usr/local/bin/rebench -d -v -c rebench.conf
[2014-09-17T16:50:28]	1544.000000	ms	cpu	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:28]	1544.000000	ms	total	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:28]	0.000000	ms	gc	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:28]	1511248.000000	kbyte	mem	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:33]	1516.000000	ms	cpu	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:33]	1516.000000	ms	total	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:33]	0.000000	ms	gc	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:33]	1511136.000000	kbyte	mem	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:37]	1520.000000	ms	cpu	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:37]	1520.000000	ms	total	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:37]	0.000000	ms	gc	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:37]	1511168.000000	kbyte	mem	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:42]	1548.000000	ms	cpu	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:42]	1548.000000	ms	total	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:42]	0.000000	ms	gc	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:42]	1511088.000000	kbyte	mem	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:46]	1516.000000	ms	cpu	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:46]	1516.000000	ms	total	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:46]	0.000000	ms	gc	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:46]	1511088.000000	kbyte	mem	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:51]	1500.000000	ms	cpu	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:51]	1500.000000	ms	total	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:51]	0.000000	ms	gc	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:51]	1511056.000000	kbyte	mem	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:55]	1620.000000	ms	cpu	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:55]	1620.000000	ms	total	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:55]	0.000000	ms	gc	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:50:56]	1511104.000000	kbyte	mem	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:51:00]	1528.000000	ms	cpu	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:51:00]	1528.000000	ms	total	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:51:00]	0.000000	ms	gc	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:51:00]	1511072.000000	kbyte	mem	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:51:05]	1540.000000	ms	cpu	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:51:05]	1540.000000	ms	total	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:51:05]	0.000000	ms	gc	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:51:05]	1511056.000000	kbyte	mem	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:51:09]	1524.000000	ms	cpu	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:51:09]	1524.000000	ms	total	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:51:09]	0.000000	ms	gc	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:51:09]	1511152.000000	kbyte	mem	filter	Pycket	NanoBenches	5000000	0	1		
[2014-09-17T16:51:11]	432.027000	ms	cpu	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:11]	432.027000	ms	total	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:11]	443776.000000	kbyte	mem	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:12]	432.026000	ms	cpu	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:12]	432.026000	ms	total	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:12]	443776.000000	kbyte	mem	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:14]	436.028000	ms	cpu	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:14]	436.028000	ms	total	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:14]	443776.000000	kbyte	mem	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:15]	436.027000	ms	cpu	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:15]	436.027000	ms	total	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:15]	443776.000000	kbyte	mem	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:17]	444.027000	ms	cpu	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:17]	444.027000	ms	total	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:17]	443776.000000	kbyte	mem	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:18]	432.028000	ms	cpu	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:18]	432.028000	ms	total	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:18]	443760.000000	kbyte	mem	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:20]	448.027000	ms	cpu	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:20]	448.027000	ms	total	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:20]	443760.000000	kbyte	mem	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:21]	436.027000	ms	cpu	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:21]	436.027000	ms	total	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:21]	443760.000000	kbyte	mem	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:23]	436.027000	ms	cpu	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:23]	436.027000	ms	total	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:23]	443776.000000	kbyte	mem	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:24]	444.028000	ms	cpu	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:24]	444.028000	ms	total	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:24]	443760.000000	kbyte	mem	filter	Lamb	NanoBenches	5000000	0	1		
[2014-09-17T16:51:26]	520.032000	ms	cpu	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:26]	520.032000	ms	total	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:26]	760464.000000	kbyte	mem	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:28]	512.032000	ms	cpu	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:28]	512.032000	ms	total	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:28]	760464.000000	kbyte	mem	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:30]	508.032000	ms	cpu	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:30]	508.032000	ms	total	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:30]	760448.000000	kbyte	mem	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:32]	516.033000	ms	cpu	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:32]	516.033000	ms	total	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:32]	760464.000000	kbyte	mem	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:34]	512.032000	ms	cpu	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:34]	512.032000	ms	total	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:34]	760448.000000	kbyte	mem	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:36]	512.032000	ms	cpu	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:36]	512.032000	ms	total	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:36]	760464.000000	kbyte	mem	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:38]	516.033000	ms	cpu	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:38]	516.033000	ms	total	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:38]	760448.000000	kbyte	mem	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:41]	568.035000	ms	cpu	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:41]	568.035000	ms	total	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:41]	760464.000000	kbyte	mem	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:43]	536.034000	ms	cpu	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:43]	536.034000	ms	total	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:43]	760464.000000	kbyte	mem	reverse	Lamb	NanoBenches	20000000	0	1		
[2014-09-17T16:51:45]	540.034000	ms	cpu	reverse	Lamb	NanoBenches	20000000	0	1		
