#!/dev/shm/topa_rd/python-pacakges/rebench/rebench.py -s pulling -d -v rebench_1_0.conf ExploreOthers
# Execution Start: 2019-10-16T14:49:50
1	1	3448.000000	ms	cpu	tree	PycketShapesMulti	Exploration	18000000	16	17	4
1	1	3448.000000	ms	total	tree	PycketShapesMulti	Exploration	18000000	16	17	4
1	1	1769.000000	ms	gc	tree	PycketShapesMulti	Exploration	18000000	16	17	4
1	1	845840.000000	kbyte	mem	tree	PycketShapesMulti	Exploration	18000000	16	17	4
1	1	3494.000000	ms	cpu	tree	PycketShapesMulti	Exploration	18000000	18	17	10
1	1	3494.000000	ms	total	tree	PycketShapesMulti	Exploration	18000000	18	17	10
1	1	1763.000000	ms	gc	tree	PycketShapesMulti	Exploration	18000000	18	17	10
1	1	845848.000000	kbyte	mem	tree	PycketShapesMulti	Exploration	18000000	18	17	10
1	1	3776.000000	ms	cpu	tree	PycketShapesMulti	Exploration	18000000	11	17	3
1	1	3776.000000	ms	total	tree	PycketShapesMulti	Exploration	18000000	11	17	3
1	1	1855.000000	ms	gc	tree	PycketShapesMulti	Exploration	18000000	11	17	3
1	1	844964.000000	kbyte	mem	tree	PycketShapesMulti	Exploration	18000000	11	17	3
1	1	3864.000000	ms	cpu	tree	PycketShapesMulti	Exploration	18000000	7	17	20
1	1	3865.000000	ms	total	tree	PycketShapesMulti	Exploration	18000000	7	17	20
1	1	1802.000000	ms	gc	tree	PycketShapesMulti	Exploration	18000000	7	17	20
1	1	845776.000000	kbyte	mem	tree	PycketShapesMulti	Exploration	18000000	7	17	20
1	1	3880.000000	ms	cpu	tree	PycketShapesMulti	Exploration	18000000	16	17	14
1	1	3881.000000	ms	total	tree	PycketShapesMulti	Exploration	18000000	16	17	14
1	1	1871.000000	ms	gc	tree	PycketShapesMulti	Exploration	18000000	16	17	14
1	1	843204.000000	kbyte	mem	tree	PycketShapesMulti	Exploration	18000000	16	17	14
1	1	5053.000000	ms	cpu	treen	PycketShapesMulti	Exploration	18000000	8	17	21
1	1	5053.000000	ms	total	treen	PycketShapesMulti	Exploration	18000000	8	17	21
1	1	3130.000000	ms	gc	treen	PycketShapesMulti	Exploration	18000000	8	17	21
1	1	1145868.000000	kbyte	mem	treen	PycketShapesMulti	Exploration	18000000	8	17	21
1	1	5009.000000	ms	cpu	treen	PycketShapesMulti	Exploration	18000000	15	17	20
1	1	5009.000000	ms	total	treen	PycketShapesMulti	Exploration	18000000	15	17	20
1	1	3106.000000	ms	gc	treen	PycketShapesMulti	Exploration	18000000	15	17	20
1	1	1145884.000000	kbyte	mem	treen	PycketShapesMulti	Exploration	18000000	15	17	20
1	1	5044.000000	ms	cpu	treen	PycketShapesMulti	Exploration	18000000	21	17	4
1	1	5044.000000	ms	total	treen	PycketShapesMulti	Exploration	18000000	21	17	4
1	1	3117.000000	ms	gc	treen	PycketShapesMulti	Exploration	18000000	21	17	4
1	1	1146912.000000	kbyte	mem	treen	PycketShapesMulti	Exploration	18000000	21	17	4
1	1	5388.000000	ms	cpu	treen	PycketShapesMulti	Exploration	18000000	18	17	16
1	1	5389.000000	ms	total	treen	PycketShapesMulti	Exploration	18000000	18	17	16
1	1	3229.000000	ms	gc	treen	PycketShapesMulti	Exploration	18000000	18	17	16
1	1	1145872.000000	kbyte	mem	treen	PycketShapesMulti	Exploration	18000000	18	17	16
1	1	5482.000000	ms	cpu	treen	PycketShapesMulti	Exploration	18000000	5	17	23
1	1	5482.000000	ms	total	treen	PycketShapesMulti	Exploration	18000000	5	17	23
1	1	3321.000000	ms	gc	treen	PycketShapesMulti	Exploration	18000000	5	17	23
1	1	1145784.000000	kbyte	mem	treen	PycketShapesMulti	Exploration	18000000	5	17	23
1	1	3295.000000	ms	cpu	tree	PycketShapesMulti	Exploration	18000000	16	17	10
1	1	3295.000000	ms	total	tree	PycketShapesMulti	Exploration	18000000	16	17	10
1	1	1725.000000	ms	gc	tree	PycketShapesMulti	Exploration	18000000	16	17	10
1	1	843576.000000	kbyte	mem	tree	PycketShapesMulti	Exploration	18000000	16	17	10
1	1	4753.000000	ms	cpu	filter	PycketShapesMulti	Exploration	40000000	16	17	8
1	1	4753.000000	ms	total	filter	PycketShapesMulti	Exploration	40000000	16	17	8
1	1	4040.000000	ms	gc	filter	PycketShapesMulti	Exploration	40000000	16	17	8
1	1	3595832.000000	kbyte	mem	filter	PycketShapesMulti	Exploration	40000000	16	17	8
1	1	4618.000000	ms	cpu	filter	PycketShapesMulti	Exploration	40000000	11	17	9
1	1	4618.000000	ms	total	filter	PycketShapesMulti	Exploration	40000000	11	17	9
1	1	4009.000000	ms	gc	filter	PycketShapesMulti	Exploration	40000000	11	17	9
1	1	3595764.000000	kbyte	mem	filter	PycketShapesMulti	Exploration	40000000	11	17	9
1	1	5013.000000	ms	cpu	treen	PycketShapesMulti	Exploration	18000000	22	17	2
1	1	5013.000000	ms	total	treen	PycketShapesMulti	Exploration	18000000	22	17	2
1	1	3125.000000	ms	gc	treen	PycketShapesMulti	Exploration	18000000	22	17	2
1	1	1146928.000000	kbyte	mem	treen	PycketShapesMulti	Exploration	18000000	22	17	2
1	1	4440.758000	ms	cpu	tree	RSqueakShapesMulti	Exploration	18000000	8	17	9
1	1	4440.758000	ms	total	tree	RSqueakShapesMulti	Exploration	18000000	8	17	9
1	1	171.000000	ms	gc	tree	RSqueakShapesMulti	Exploration	18000000	8	17	9
1	1	748016.000000	kbyte	mem	tree	RSqueakShapesMulti	Exploration	18000000	8	17	9
1	1	910.124000	ms	cpu	map	RSqueakShapesMulti	Exploration	30000000	9	17	8
1	1	910.124000	ms	total	map	RSqueakShapesMulti	Exploration	30000000	9	17	8
1	1	240.000000	ms	gc	map	RSqueakShapesMulti	Exploration	30000000	9	17	8
1	1	1013020.000000	kbyte	mem	map	RSqueakShapesMulti	Exploration	30000000	9	17	8
1	1	4782.000000	ms	cpu	treen	PycketShapesMulti	Exploration	18000000	10	17	21
1	1	4782.000000	ms	total	treen	PycketShapesMulti	Exploration	18000000	10	17	21
1	1	3073.000000	ms	gc	treen	PycketShapesMulti	Exploration	18000000	10	17	21
1	1	1145876.000000	kbyte	mem	treen	PycketShapesMulti	Exploration	18000000	10	17	21
1	1	1015.678000	ms	cpu	map	RSqueakShapesMulti	Exploration	30000000	11	17	19
1	1	1015.678000	ms	total	map	RSqueakShapesMulti	Exploration	30000000	11	17	19
1	1	171.000000	ms	gc	map	RSqueakShapesMulti	Exploration	30000000	11	17	19
1	1	1012816.000000	kbyte	mem	map	RSqueakShapesMulti	Exploration	30000000	11	17	19
1	1	5451.323000	ms	cpu	tree	RSqueakShapesMulti	Exploration	18000000	11	17	10
1	1	5451.323000	ms	total	tree	RSqueakShapesMulti	Exploration	18000000	11	17	10
1	1	140.000000	ms	gc	tree	RSqueakShapesMulti	Exploration	18000000	11	17	10
1	1	748016.000000	kbyte	mem	tree	RSqueakShapesMulti	Exploration	18000000	11	17	10
1	1	6583.000000	ms	cpu	filtern	PycketShapesMulti	Exploration	40000000	6	17	21
1	1	6583.000000	ms	total	filtern	PycketShapesMulti	Exploration	40000000	6	17	21
1	1	5711.000000	ms	gc	filtern	PycketShapesMulti	Exploration	40000000	6	17	21
1	1	4450428.000000	kbyte	mem	filtern	PycketShapesMulti	Exploration	40000000	6	17	21
1	1	9598.000000	ms	cpu	map	PycketShapesMulti	Exploration	30000000	8	17	12
1	1	9598.000000	ms	total	map	PycketShapesMulti	Exploration	30000000	8	17	12
1	1	8813.000000	ms	gc	map	PycketShapesMulti	Exploration	30000000	8	17	12
1	1	4290796.000000	kbyte	mem	map	PycketShapesMulti	Exploration	30000000	8	17	12
1	1	9621.000000	ms	cpu	map	PycketShapesMulti	Exploration	30000000	18	17	2
1	1	9621.000000	ms	total	map	PycketShapesMulti	Exploration	30000000	18	17	2
1	1	8756.000000	ms	gc	map	PycketShapesMulti	Exploration	30000000	18	17	2
1	1	4290740.000000	kbyte	mem	map	PycketShapesMulti	Exploration	30000000	18	17	2
1	1	9535.000000	ms	cpu	map	PycketShapesMulti	Exploration	30000000	6	17	4
1	1	9535.000000	ms	total	map	PycketShapesMulti	Exploration	30000000	6	17	4
1	1	8703.000000	ms	gc	map	PycketShapesMulti	Exploration	30000000	6	17	4
1	1	4290856.000000	kbyte	mem	map	PycketShapesMulti	Exploration	30000000	6	17	4
1	1	9507.000000	ms	cpu	map	PycketShapesMulti	Exploration	30000000	18	17	18
1	1	9507.000000	ms	total	map	PycketShapesMulti	Exploration	30000000	18	17	18
1	1	8640.000000	ms	gc	map	PycketShapesMulti	Exploration	30000000	18	17	18
1	1	4290688.000000	kbyte	mem	map	PycketShapesMulti	Exploration	30000000	18	17	18
1	1	9514.000000	ms	cpu	map	PycketShapesMulti	Exploration	30000000	6	17	16
1	1	9514.000000	ms	total	map	PycketShapesMulti	Exploration	30000000	6	17	16
1	1	8773.000000	ms	gc	map	PycketShapesMulti	Exploration	30000000	6	17	16
1	1	4290848.000000	kbyte	mem	map	PycketShapesMulti	Exploration	30000000	6	17	16
1	1	9259.000000	ms	cpu	map	PycketShapesMulti	Exploration	30000000	17	17	9
1	1	9260.000000	ms	total	map	PycketShapesMulti	Exploration	30000000	17	17	9
1	1	8622.000000	ms	gc	map	PycketShapesMulti	Exploration	30000000	17	17	9
1	1	4290672.000000	kbyte	mem	map	PycketShapesMulti	Exploration	30000000	17	17	9
1	1	6682.000000	ms	cpu	filtern	PycketShapesMulti	Exploration	40000000	4	17	12
1	1	6682.000000	ms	total	filtern	PycketShapesMulti	Exploration	40000000	4	17	12
1	1	5758.000000	ms	gc	filtern	PycketShapesMulti	Exploration	40000000	4	17	12
1	1	4450388.000000	kbyte	mem	filtern	PycketShapesMulti	Exploration	40000000	4	17	12
1	1	6108.898000	ms	cpu	tree	RSqueakShapesMulti	Exploration	18000000	2	17	11
1	1	6108.898000	ms	total	tree	RSqueakShapesMulti	Exploration	18000000	2	17	11
1	1	1858.000000	ms	gc	tree	RSqueakShapesMulti	Exploration	18000000	2	17	11
1	1	1092512.000000	kbyte	mem	tree	RSqueakShapesMulti	Exploration	18000000	2	17	11
1	1	6683.000000	ms	cpu	filtern	PycketShapesMulti	Exploration	40000000	20	17	12
1	1	6683.000000	ms	total	filtern	PycketShapesMulti	Exploration	40000000	20	17	12
1	1	5735.000000	ms	gc	filtern	PycketShapesMulti	Exploration	40000000	20	17	12
1	1	4450408.000000	kbyte	mem	filtern	PycketShapesMulti	Exploration	40000000	20	17	12
1	1	6720.000000	ms	cpu	filtern	PycketShapesMulti	Exploration	40000000	10	17	20
1	1	6720.000000	ms	total	filtern	PycketShapesMulti	Exploration	40000000	10	17	20
1	1	5771.000000	ms	gc	filtern	PycketShapesMulti	Exploration	40000000	10	17	20
1	1	4450428.000000	kbyte	mem	filtern	PycketShapesMulti	Exploration	40000000	10	17	20
1	1	6785.554000	ms	cpu	treen	RSqueakShapesMulti	Exploration	18000000	12	17	19
1	1	6785.554000	ms	total	treen	RSqueakShapesMulti	Exploration	18000000	12	17	19
1	1	1866.000000	ms	gc	treen	RSqueakShapesMulti	Exploration	18000000	12	17	19
1	1	1164648.000000	kbyte	mem	treen	RSqueakShapesMulti	Exploration	18000000	12	17	19
1	1	10069.000000	ms	cpu	mapn	PycketShapesMulti	Exploration	30000000	17	17	13
1	1	10070.000000	ms	total	mapn	PycketShapesMulti	Exploration	30000000	17	17	13
1	1	9307.000000	ms	gc	mapn	PycketShapesMulti	Exploration	30000000	17	17	13
1	1	4760896.000000	kbyte	mem	mapn	PycketShapesMulti	Exploration	30000000	17	17	13
1	1	10107.000000	ms	cpu	mapn	PycketShapesMulti	Exploration	30000000	19	17	11
1	1	10107.000000	ms	total	mapn	PycketShapesMulti	Exploration	30000000	19	17	11
1	1	9366.000000	ms	gc	mapn	PycketShapesMulti	Exploration	30000000	19	17	11
1	1	4760852.000000	kbyte	mem	mapn	PycketShapesMulti	Exploration	30000000	19	17	11
1	1	6879.100000	ms	cpu	treen	RSqueakShapesMulti	Exploration	18000000	12	17	18
1	1	6879.100000	ms	total	treen	RSqueakShapesMulti	Exploration	18000000	12	17	18
1	1	1965.000000	ms	gc	treen	RSqueakShapesMulti	Exploration	18000000	12	17	18
1	1	1164560.000000	kbyte	mem	treen	RSqueakShapesMulti	Exploration	18000000	12	17	18
1	1	10118.000000	ms	cpu	mapn	PycketShapesMulti	Exploration	30000000	3	17	5
1	1	10118.000000	ms	total	mapn	PycketShapesMulti	Exploration	30000000	3	17	5
1	1	9359.000000	ms	gc	mapn	PycketShapesMulti	Exploration	30000000	3	17	5
1	1	4761048.000000	kbyte	mem	mapn	PycketShapesMulti	Exploration	30000000	3	17	5
