1	1	11602.735	ms	cpu	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
1	1	2500	ms	gc	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
1	1	4159816	kbyte	mem	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
1	1	11602.735	ms	total	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
2	1	11490.567	ms	cpu	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
2	1	2471	ms	gc	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
2	1	4159788	kbyte	mem	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
2	1	11490.567	ms	total	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
3	1	11578.051	ms	cpu	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
3	1	2465	ms	gc	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
3	1	4159824	kbyte	mem	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
3	1	11578.051	ms	total	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
4	1	11583.148000000003	ms	cpu	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
4	1	2507	ms	gc	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
4	1	4160000	kbyte	mem	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
4	1	11583.148000000003	ms	total	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
5	1	11472.055999999995	ms	cpu	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
5	1	2461	ms	gc	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
5	1	4159832	kbyte	mem	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
5	1	11472.055999999995	ms	total	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
6	1	11516.746000000003	ms	cpu	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
6	1	2475	ms	gc	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
6	1	4159792	kbyte	mem	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
6	1	11516.746000000003	ms	total	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
7	1	11575.01	ms	cpu	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
7	1	2487	ms	gc	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
7	1	4159808	kbyte	mem	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
7	1	11575.01	ms	total	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
8	1	11475.929	ms	cpu	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
8	1	2452	ms	gc	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
8	1	4159704	kbyte	mem	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
8	1	11475.929	ms	total	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
9	1	11572.378999999995	ms	cpu	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
9	1	2461	ms	gc	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
9	1	4159804	kbyte	mem	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
9	1	11572.378999999995	ms	total	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
10	1	11659.813	ms	cpu	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
10	1	2476	ms	gc	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
10	1	4159804	kbyte	mem	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
10	1	11659.813	ms	total	reverse	RSqueakOrig	SqueakParadigmBenches	20000000	1		
1	1	560.782	ms	cpu	reverse	RSqueakShapes	SqueakParadigmBenches	20000000	1		
1	1	23	ms	gc	reverse	RSqueakShapes	SqueakParadigmBenches	20000000	1		
1	1	828252	kbyte	mem	reverse	RSqueakShapes	SqueakParadigmBenches	20000000	1		
1	1	560.782	ms	total	reverse	RSqueakShapes	SqueakParadigmBenches	20000000	1		
2	1	573.65	ms	cpu	reverse	RSqueakShapes	SqueakParadigmBenches	20000000	1		
2	1	24	ms	gc	reverse	RSqueakShapes	SqueakParadigmBenches	20000000	1		
2	1	827764	kbyte	mem	reverse	RSqueakShapes	SqueakParadigmBenches	20000000	1		
2	1	573.65	ms	total	reverse	RSqueakShapes	SqueakParadigmBenches	20000000	1		
3	1	560.134	ms	cpu	reverse	RSqueakShapes	SqueakParadigmBenches	20000000	1		
3	1	24	ms	gc	reverse	RSqueakShapes	SqueakParadigmBenches	20000000	1		
3	1	828400	kbyte	mem	reverse	RSqueakShapes	SqueakParadigmBenches	20000000	1		
3	1	560.134	ms	total	reverse	RSqueakShapes	SqueakParadigmBenches	20000000	1		
4	1	573.986	ms	cpu	reverse	RSqueakShapes	SqueakParadigmBenches	20000000	1		
4	1	24	ms	gc	reverse	RSqueakShapes	SqueakParadigmBenches	20000000	1		
