#!/dev/shm/topa_rd/python-pacakges/rebench/rebench.py -s pulling -d -v rebench_1_0.conf Explore
# Execution Start: 2019-10-07T19:54:47
1	1	3185.453768	ms	cpu	filter	LambUncachedMulti	Exploration	40000000	7	17	14
1	1	3185.453768	ms	total	filter	LambUncachedMulti	Exploration	40000000	7	17	14
1	1	2492.000000	ms	gc	filter	LambUncachedMulti	Exploration	40000000	7	17	14
1	1	1252264.000000	kbyte	mem	filter	LambUncachedMulti	Exploration	40000000	7	17	14
1	1	3710.979451	ms	cpu	filtern	LambUncachedMulti	Exploration	40000000	7	17	12
1	1	3710.979451	ms	total	filtern	LambUncachedMulti	Exploration	40000000	7	17	12
1	1	2896.000000	ms	gc	filtern	LambUncachedMulti	Exploration	40000000	7	17	12
1	1	1678580.000000	kbyte	mem	filtern	LambUncachedMulti	Exploration	40000000	7	17	12
1	1	3630.395737	ms	cpu	appendn	LambUncachedMulti	Exploration	30000000	16	17	12
1	1	3630.395737	ms	total	appendn	LambUncachedMulti	Exploration	30000000	16	17	12
1	1	3064.000000	ms	gc	appendn	LambUncachedMulti	Exploration	30000000	16	17	12
1	1	1946952.000000	kbyte	mem	appendn	LambUncachedMulti	Exploration	30000000	16	17	12
1	1	4862.821170	ms	cpu	tree	LambUncachedMulti	Exploration	18000000	8	17	10
1	1	4862.821170	ms	total	tree	LambUncachedMulti	Exploration	18000000	8	17	10
1	1	108.000000	ms	gc	tree	LambUncachedMulti	Exploration	18000000	8	17	10
1	1	41508.000000	kbyte	mem	tree	LambUncachedMulti	Exploration	18000000	8	17	10
1	1	3828.861819	ms	cpu	filter	LambUncachedMulti	Exploration	40000000	3	17	22
1	1	3828.861819	ms	total	filter	LambUncachedMulti	Exploration	40000000	3	17	22
1	1	3268.000000	ms	gc	filter	LambUncachedMulti	Exploration	40000000	3	17	22
1	1	1829200.000000	kbyte	mem	filter	LambUncachedMulti	Exploration	40000000	3	17	22
1	1	4053.388187	ms	cpu	filter	LambUncachedMulti	Exploration	40000000	4	17	3
1	1	4053.388187	ms	total	filter	LambUncachedMulti	Exploration	40000000	4	17	3
1	1	3237.000000	ms	gc	filter	LambUncachedMulti	Exploration	40000000	4	17	3
1	1	1547628.000000	kbyte	mem	filter	LambUncachedMulti	Exploration	40000000	4	17	3
1	1	3947.280819	ms	cpu	appendn	LambUncachedMulti	Exploration	30000000	13	17	7
1	1	3947.280819	ms	total	appendn	LambUncachedMulti	Exploration	30000000	13	17	7
1	1	3467.000000	ms	gc	appendn	LambUncachedMulti	Exploration	30000000	13	17	7
1	1	2253160.000000	kbyte	mem	appendn	LambUncachedMulti	Exploration	30000000	13	17	7
1	1	4046.663181	ms	cpu	filtern	LambUncachedMulti	Exploration	40000000	21	17	5
1	1	4046.663181	ms	total	filtern	LambUncachedMulti	Exploration	40000000	21	17	5
1	1	3092.000000	ms	gc	filtern	LambUncachedMulti	Exploration	40000000	21	17	5
1	1	1784044.000000	kbyte	mem	filtern	LambUncachedMulti	Exploration	40000000	21	17	5
1	1	4060.095944	ms	cpu	appendn	LambUncachedMulti	Exploration	30000000	5	17	16
1	1	4060.095944	ms	total	appendn	LambUncachedMulti	Exploration	30000000	5	17	16
1	1	3585.000000	ms	gc	appendn	LambUncachedMulti	Exploration	30000000	5	17	16
1	1	2383916.000000	kbyte	mem	appendn	LambUncachedMulti	Exploration	30000000	5	17	16
1	1	5232.532052	ms	cpu	treen	LambUncachedMulti	Exploration	18000000	22	17	12
1	1	5232.532052	ms	total	treen	LambUncachedMulti	Exploration	18000000	22	17	12
1	1	1199.000000	ms	gc	treen	LambUncachedMulti	Exploration	18000000	22	17	12
1	1	730560.000000	kbyte	mem	treen	LambUncachedMulti	Exploration	18000000	22	17	12
1	1	3926.280288	ms	cpu	reversen	LambUncachedMulti	Exploration	100000000	11	17	9
1	1	3926.280288	ms	total	reversen	LambUncachedMulti	Exploration	100000000	11	17	9
1	1	3501.000000	ms	gc	reversen	LambUncachedMulti	Exploration	100000000	11	17	9
1	1	2999680.000000	kbyte	mem	reversen	LambUncachedMulti	Exploration	100000000	11	17	9
1	1	4291.130000	ms	cpu	filtern	LambUncachedMulti	Exploration	40000000	18	17	5
1	1	4291.130000	ms	total	filtern	LambUncachedMulti	Exploration	40000000	18	17	5
1	1	3297.000000	ms	gc	filtern	LambUncachedMulti	Exploration	40000000	18	17	5
1	1	1784136.000000	kbyte	mem	filtern	LambUncachedMulti	Exploration	40000000	18	17	5
1	1	4140.218314	ms	cpu	filtern	LambUncachedMulti	Exploration	40000000	5	17	7
1	1	4140.218314	ms	total	filtern	LambUncachedMulti	Exploration	40000000	5	17	7
1	1	3175.000000	ms	gc	filtern	LambUncachedMulti	Exploration	40000000	5	17	7
1	1	1784200.000000	kbyte	mem	filtern	LambUncachedMulti	Exploration	40000000	5	17	7
1	1	5087.210807	ms	cpu	map	LambUncachedMulti	Exploration	30000000	4	17	6
1	1	5087.210807	ms	total	map	LambUncachedMulti	Exploration	30000000	4	17	6
1	1	4016.000000	ms	gc	map	LambUncachedMulti	Exploration	30000000	4	17	6
1	1	1988136.000000	kbyte	mem	map	LambUncachedMulti	Exploration	30000000	4	17	6
1	1	4094.276498	ms	cpu	appendn	LambUncachedMulti	Exploration	30000000	4	17	12
1	1	4094.276498	ms	total	appendn	LambUncachedMulti	Exploration	30000000	4	17	12
1	1	3505.000000	ms	gc	appendn	LambUncachedMulti	Exploration	30000000	4	17	12
1	1	2503464.000000	kbyte	mem	appendn	LambUncachedMulti	Exploration	30000000	4	17	12
1	1	5089.717004	ms	cpu	append	LambUncachedMulti	Exploration	40000000	11	17	13
1	1	5089.717004	ms	total	append	LambUncachedMulti	Exploration	40000000	11	17	13
1	1	4333.000000	ms	gc	append	LambUncachedMulti	Exploration	40000000	11	17	13
1	1	2228220.000000	kbyte	mem	append	LambUncachedMulti	Exploration	40000000	11	17	13
1	1	3158.876035	ms	cpu	reversen	LambUncachedMulti	Exploration	100000000	6	17	20
1	1	3158.876035	ms	total	reversen	LambUncachedMulti	Exploration	100000000	6	17	20
1	1	2778.000000	ms	gc	reversen	LambUncachedMulti	Exploration	100000000	6	17	20
1	1	3235268.000000	kbyte	mem	reversen	LambUncachedMulti	Exploration	100000000	6	17	20
1	1	5236.731780	ms	cpu	map	LambUncachedMulti	Exploration	30000000	7	17	20
1	1	5236.731780	ms	total	map	LambUncachedMulti	Exploration	30000000	7	17	20
1	1	3930.000000	ms	gc	map	LambUncachedMulti	Exploration	30000000	7	17	20
1	1	1709416.000000	kbyte	mem	map	LambUncachedMulti	Exploration	30000000	7	17	20
1	1	4986.186274	ms	cpu	mapn	LambUncachedMulti	Exploration	30000000	8	17	7
1	1	4986.186274	ms	total	mapn	LambUncachedMulti	Exploration	30000000	8	17	7
1	1	3682.000000	ms	gc	mapn	LambUncachedMulti	Exploration	30000000	8	17	7
1	1	1912144.000000	kbyte	mem	mapn	LambUncachedMulti	Exploration	30000000	8	17	7
1	1	2171.630980	ms	cpu	reversen	LambUncachedMulti	Exploration	100000000	5	17	11
1	1	2171.630980	ms	total	reversen	LambUncachedMulti	Exploration	100000000	5	17	11
1	1	1816.000000	ms	gc	reversen	LambUncachedMulti	Exploration	100000000	5	17	11
1	1	3350524.000000	kbyte	mem	reversen	LambUncachedMulti	Exploration	100000000	5	17	11
1	1	5398.474878	ms	cpu	map	LambUncachedMulti	Exploration	30000000	13	17	13
1	1	5398.474878	ms	total	map	LambUncachedMulti	Exploration	30000000	13	17	13
1	1	3846.000000	ms	gc	map	LambUncachedMulti	Exploration	30000000	13	17	13
