#!/usr/local/bin/rebench -d -v -c rebench.conf NanoBenches
[2015-12-07T13:51:17]	8347.000000	ms	cpu	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:51:17]	8347.000000	ms	total	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:51:17]	0.000000	ms	gc	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:51:17]	2709880.000000	kbyte	mem	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:51:28]	8300.000000	ms	cpu	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:51:28]	8300.000000	ms	total	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:51:28]	0.000000	ms	gc	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:51:28]	2709860.000000	kbyte	mem	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:51:40]	8494.000000	ms	cpu	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:51:40]	8494.000000	ms	total	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:51:40]	0.000000	ms	gc	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:51:40]	2709864.000000	kbyte	mem	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:51:52]	8107.000000	ms	cpu	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:51:52]	8107.000000	ms	total	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:51:52]	0.000000	ms	gc	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:51:52]	2709864.000000	kbyte	mem	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:04]	8431.000000	ms	cpu	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:04]	8431.000000	ms	total	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:04]	0.000000	ms	gc	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:04]	2709864.000000	kbyte	mem	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:15]	8350.000000	ms	cpu	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:15]	8350.000000	ms	total	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:15]	0.000000	ms	gc	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:15]	2709864.000000	kbyte	mem	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:27]	8270.000000	ms	cpu	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:27]	8270.000000	ms	total	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:27]	0.000000	ms	gc	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:27]	2709860.000000	kbyte	mem	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:39]	8349.000000	ms	cpu	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:39]	8349.000000	ms	total	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:39]	0.000000	ms	gc	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:39]	2709864.000000	kbyte	mem	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:51]	8329.000000	ms	cpu	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:51]	8329.000000	ms	total	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:51]	0.000000	ms	gc	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:52:51]	2709864.000000	kbyte	mem	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:53:02]	8339.000000	ms	cpu	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:53:02]	8339.000000	ms	total	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:53:02]	0.000000	ms	gc	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:53:02]	2709860.000000	kbyte	mem	map	PycketOrig	NanoBenches	20000000	0	1		
[2015-12-07T13:53:10]	7912.829348	ms	cpu	tree	Pypy	NanoBenches	18000000	0	1		
[2015-12-07T13:53:10]	7912.829348	ms	total	tree	Pypy	NanoBenches	18000000	0	1		
[2015-12-07T13:53:10]	0.000000	ms	gc	tree	Pypy	NanoBenches	18000000	0	1		
[2015-12-07T13:53:10]	956976.000000	kbyte	mem	tree	Pypy	NanoBenches	18000000	0	1		
